"ACTIVITY_TYPE_FIELDS_CHANGE_GENERIC";"When I update my profile"

# Activty Feed types
"{item:$subject} changed their {translate:$label} to "{var:$value}".";"{item:$subject} changed their {translate:$label} to "{var:$value}"."
"{item:$subject} is now friends with {item:$object}.";"{item:$subject} is now friends with {item:$object}."
"{item:$subject} is now following {item:$object}.";"{item:$subject} is now following {item:$object}."
"{item:$subject} has signed in.";"{item:$subject} has signed in."
"{item:$subject} has signed out.";"{item:$subject} has signed out."
"{item:$subject} joined the network {item:$object}";"{item:$subject} joined the network {item:$object}"
"{actors:$subject:$object}: {body:$body}";"{actors:$subject:$object}: {body:$body}"
"{item:$subject} {body:$body}";"{item:$subject} {body:$body}"
"{item:$subject} has added a new profile photo.";"{item:$subject} has added a new profile photo."
"{item:$subject} has just signed up. Say hello!";"{item:$subject} has just signed up. Say hello!"
"{item:$subject} {body:$body}";"{item:$subject} {body:$body}"
"{item:$subject} tagged {item:$object} in a {var:$label}:";"{item:$subject} tagged {item:$object} in a {var:$label}:"

# notification types
"{item:$subject} likes your {item:$object:$label}.";"{item:$subject} likes your {item:$object:$label}."
"{item:$subject} has commented on your {item:$object:$label}.";"{item:$subject} has commented on your {item:$object:$label}."
"{item:$subject} has commented on a {item:$object:$label} you commented on.";"{item:$subject} has commented on a {item:$object:$label} you commented on."
"{item:$subject} has commented on a {item:$object:$label} you liked.";"{item:$subject} has commented on a {item:$object:$label} you liked."

# mail templates

# notify_commented
"_EMAIL_NOTIFY_COMMENTED_TITLE";"Comment"
"_EMAIL_NOTIFY_COMMENTED_DESCRIPTION";"This email is sent to someone when a comment is made on their post."
"_EMAIL_NOTIFY_COMMENTED_SUBJECT";"[sender_title] commented on something you posted"
"_EMAIL_NOTIFY_COMMENTED_BODY";"[header]

A new comment has been posted on one of your posts by [sender_title]. Please click the following link to view it:

http://[host][object_link]

[footer]"

# notify_commented_commented
"_EMAIL_NOTIFY_COMMENTED_COMMENTED_TITLE";"Also Commented"
"_EMAIL_NOTIFY_COMMENTED_COMMENTED_DESCRIPTION";"This email is sent to the member when someone comments on a post the member has commented on."
"_EMAIL_NOTIFY_COMMENTED_COMMENTED_SUBJECT";"[sender_title] also commented on a post you commented on"
"_EMAIL_NOTIFY_COMMENTED_COMMENTED_BODY";"[header]

[sender_title] has also commented on a post you commented on. Please click the following link to view it:

http://[host][object_link]

[footer]"

# notify_liked
"_EMAIL_NOTIFY_LIKED_TITLE";"Like"
"_EMAIL_NOTIFY_LIKED_DESCRIPTION";"This email is sent to the member when someone likes the member's post."
"_EMAIL_NOTIFY_LIKED_SUBJECT";"[sender_title] liked your post"
"_EMAIL_NOTIFY_LIKED_BODY";"[header]

[sender_title] has liked one of your posts. Please click the following link to view it:

http://[host][object_link]

[footer]"

# notify_liked_commented
"_EMAIL_NOTIFY_LIKED_COMMENTED_TITLE";"Comment on Liked"
"_EMAIL_NOTIFY_LIKED_COMMENTED_DESCRIPTION";"This email is sent to the member when someone comments on a post the member liked."
"_EMAIL_NOTIFY_LIKED_COMMENTED_SUBJECT";"[sender_title] commented on a post you like"
"_EMAIL_NOTIFY_LIKED_COMMENTED_BODY";"[header]

[sender_title] has commented on a post you liked. Please click the following link to view it:

http://[host][object_link]

[footer]"
